1/3/09 13:43,Product1,1200,Mastercard,Andree,Newmarket,Cork,Ireland,10/22/06 14:59,2/20/09 3:18,52.2166667,-9
1/11/09 6:51,Product1,1200,Visa,Aziz,Irpin',Kiev,Ukraine,1/11/09 0:00,2/20/09 3:46,50.5166667,30.25
1/17/09 6:23,Product1,1200,Visa,Fernando,Grosseto,Tuscany,Italy,9/22/08 10:48,2/20/09 6:39,42.7666667,11.1333333
1/26/09 18:38,Product1,1200,Visa,Jo,Pembroke Pines              ,FL,United States,10/26/08 4:24,2/20/09 8:09,26.01083,-80.14972
1/31/09 13:26,Product1,1200,Visa,Joern,Waterford,Ontario,Canada,12/13/08 18:12,2/20/09 8:27,42.9333333,-80.2833333
1/21/09 2:20,Product2,3600,Visa,Melissa,Carouge,Geneve,Switzerland,1/16/09 7:06,2/20/09 8:38,46.1833333,6.1333333
1/18/09 13:25,Product1,1200,Visa,Melissa,Chester                     ,CT,United States,1/15/09 11:57,2/20/09 10:08,41.40306,-72.45139
1/18/09 18:57,Product1,1200,Mastercard,isabela,Reston                      ,VA,United States,12/31/08 8:16,2/20/09 11:34,38.96861,-77.34139
1/31/09 1:59,Product1,1200,Visa,Nacole,Milan,Lombardy,Italy,4/11/05 2:40,2/20/09 11:41,45.4666667,9.2
1/25/09 16:08,Product1,1200,Diners,Jennifer,Vancouver,British Columbia,Canada,1/24/09 20:12,2/20/09 12:47,49.25,-123.1333333
1/16/09 19:13,Product1,1200,Diners,Mary,Alpharetta                  ,GA,United States,12/26/08 9:28,2/20/09 13:54,34.07528,-84.29417
1/31/09 15:25,Product1,1200,Visa,Lisa,Ringgold                    ,GA,United States,1/28/09 9:54,2/20/09 15:53,34.91583,-85.10917
1/9/09 8:57,Product1,1200,Diners,Debora ,Wall                        ,NJ,United States,1/21/08 10:27,2/20/09 16:45,40.1478,-74.2133
1/4/09 22:18,Product2,3600,Mastercard,Karoline ,Powell River,British Columbia,Canada,11/27/08 16:06,2/20/09 21:45,49.8833333,-124.55
1/10/09 15:18,Product2,3600,Mastercard,Jo ,Huntington Beach            ,CA,United States,10/17/07 14:56,2/20/09 22:24,33.66028,-117.99833
1/16/09 19:47,Product1,1200,Amex,Kristen,Los Gatos                   ,CA,United States,1/13/09 20:49,2/20/09 23:09,37.22667,-121.97361
1/25/09 8:16,Product2,3600,Visa,Astrid,Oslo,Oslo,Norway,4/22/07 2:19,2/20/09 23:22,59.9166667,10.75
1/25/09 8:48,Product1,1200,Mastercard,Malinda,Oxford,England,United Kingdom,4/5/08 13:20,2/21/09 1:36,51.75,-1.25
1/17/09 9:12,Product1,1200,Amex,Sylvia,Alexandria                  ,VA,United States,12/26/06 14:23,2/21/09 4:50,38.80472,-77.04722
1/24/09 1:22,Product1,1200,Visa,Jupiterlina Elika,Rome,Lazio,Italy,10/19/04 2:38,2/21/09 6:04,41.9,12.4833333
1/27/09 15:09,Product1,1200,Visa,Aniko,Random Lake                 ,WI,United States,1/15/09 12:50,2/21/09 7:37,43.55222,-87.96167
1/25/09 21:49,Product1,1200,Mastercard,Petra,San Francisco               ,CA,United States,1/24/09 1:35,2/21/09 9:26,37.775,-122.41833
1/24/09 8:51,Product1,1200,Mastercard,Heather,Baluan,General Santos,Philippines,1/19/09 11:08,2/21/09 10:08,6.1036111,125.2163889
1/6/09 14:08,Product1,1200,Mastercard,Kim,Brussels,Brussels (Bruxelles),Belgium,12/18/08 7:04,2/21/09 10:49,50.8333333,4.3333333
1/17/09 14:06,Product1,1200,Amex,Ruby,Bedford Corners             ,NY,United States,11/28/04 18:58,2/21/09 13:03,41.20417,-73.7275
1/21/09 12:38,Product1,1200,Visa,Novy ,Istanbul,Istanbul,Turkey,2/5/07 12:43,2/21/09 13:55,41.0186111,28.9647222
1/30/09 23:49,Product2,3600,Visa,Stephanie,Hilversum,Noord-Holland,Netherlands,11/30/08 11:54,2/21/09 14:05,52.2333333,5.1833333
1/12/09 12:00,Product1,1200,Mastercard,Tammy,Milford                     ,ME,United States,7/6/08 8:49,2/21/09 18:45,44.94611,-68.64444
1/29/09 21:40,Product1,1200,Visa,Alessandra,Vancouver,British Columbia,Canada,6/17/08 19:23,2/21/09 20:32,49.25,-123.1333333
1/24/09 13:38,Product1,1200,Mastercard,Cathy,Kidderminster,England,United Kingdom,12/22/08 3:57,2/22/09 0:00,52.3833333,-2.25
1/25/09 13:50,Product2,3600,Visa,Scott,Lausanne,Vaud,Switzerland,1/25/09 10:09,2/22/09 3:33,46.5333333,6.6666667
1/12/09 13:41,Product1,1200,Amex,dia,Claygate,England,United Kingdom,8/19/07 15:23,2/22/09 3:51,51.35,-0.35
1/5/09 11:44,Product1,1200,Visa,Lauren,Laasby,Arhus,Denmark,11/19/08 3:55,2/22/09 6:15,56.15,9.8166667
1/2/09 8:31,Product1,1200,Visa,Line,Budaors,Pest,Hungary,10/23/08 8:15,2/22/09 7:06,47.45,18.9666667
1/31/09 7:13,Product1,1200,Amex,Sean,London,England,United Kingdom,1/3/08 14:59,2/22/09 7:12,51.52721,0.14559
1/20/09 2:17,Product1,1200,Diners,Sarah,Santo Domingo City,Distrito Nacional,Dominican Republic,11/9/08 1:26,2/22/09 11:21,18.4666667,-69.9
1/25/09 20:15,Product1,1200,Visa,Brian,Croton On Hudson            ,NY,United States,1/23/09 22:33,2/22/09 11:51,41.2219,-73.887
1/25/09 19:44,Product1,1200,Mastercard,Lesa,Vespasiano,Minas Gerais,Brazil,1/6/05 21:17,2/22/09 14:24,-19.6666667,-43.9166667
1/30/09 9:00,Product1,1200,Mastercard,james,Nashville                   ,TN,United States,7/4/07 21:35,2/22/09 15:58,36.16583,-86.78444
1/7/09 19:18,Product1,1200,Mastercard,loudon,Ottawa,Ontario,Canada,11/2/07 20:26,2/22/09 16:06,45.4166667,-75.7
1/4/09 10:18,Product1,1200,Mastercard,Allison,Naples                      ,FL,United States,11/8/08 9:42,2/22/09 18:36,26.14167,-81.795
1/23/09 14:57,Product1,1200,Mastercard,Surat,Bridgewater                 ,NJ,United States,7/29/08 12:00,2/22/09 18:48,40.5945,-74.6244
1/12/09 10:08,Product2,3600,Mastercard,Judy,Washington                  ,DC,United States,5/31/08 12:03,2/22/09 18:58,38.895,-77.03667
1/19/09 4:22,Product1,1200,Diners,brian,Hagen,Lorraine,France,5/21/07 7:22,2/22/09 22:33,49.5,6.1666667
1/21/09 21:37,Product1,1200,Visa,Rachel,Taicheng,Guangdong,China,1/21/09 6:24,2/23/09 1:36,22.25,112.7833333
1/25/09 4:34,Product1,1200,Mastercard,Hilde,Groningen,Groningen,Netherlands,1/8/09 5:16,2/23/09 3:12,53.2166667,6.55
1/30/09 1:09,Product1,1200,Mastercard,Tarja,Villars,Vaud,Switzerland,11/30/08 4:39,2/23/09 3:56,46.3,7.05
1/26/09 15:16,Product1,1200,Visa,Megan,Huntersville                ,NC,United States,12/22/08 20:09,2/23/09 5:14,35.41056,-80.84306
1/15/09 15:56,Product2,3600,Visa,Charmain,Cartersburg                 ,IN,United States,1/2/08 10:51,2/23/09 6:24,39.69861,-86.46361
1/2/09 20:47,Product1,1200,Visa,Katharina,Flower Mound                ,TX,United States,9/23/08 20:57,2/23/09 6:56,33.01444,-97.09667
1/25/09 9:36,Product1,1200,Visa,Zaneta ,Rochester                   ,MI,United States,1/24/09 10:36,2/23/09 6:58,42.68056,-83.13389
1/20/09 20:09,Product1,1200,Visa,Jeannette,Dubai,Dubayy,United Arab Emirates,1/18/09 9:58,2/23/09 7:01,25.2522222,55.28
1/8/09 11:14,Product2,3600,Visa,Liz,Langnau,Zurich,Switzerland,1/7/09 10:25,2/23/09 7:17,47.2833333,8.5333333
1/6/09 20:39,Product2,3600,Mastercard,Christiane,Mission,British Columbia,Canada,1/6/09 9:44,2/23/09 8:55,49.1333333,-122.3
1/6/09 18:10,Product1,1200,Visa,Cherie,Columbus                    ,OH,United States,12/22/08 14:12,2/23/09 11:35,39.96111,-82.99889
1/11/09 6:46,Product2,3600,Visa,Shiree,Clondalkin,Dublin,Ireland,8/25/07 5:48,2/23/09 11:56,53.3244444,-6.3972222
1/19/09 14:26,Product1,1200,Mastercard,Tracey,Harold's Cross,Dublin,Ireland,1/6/09 13:24,2/23/09 12:02,53.3263889,-6.2947222
1/31/09 6:14,Product1,1200,Diners,Scott ,Sag Harbor                  ,NY,United States,6/27/08 4:15,2/23/09 13:36,40.99778,-72.29306
1/6/09 9:31,Product1,1200,Visa,Frances,San Diego                   ,CA,United States,1/4/09 3:18,2/23/09 15:39,32.71528,-117.15639
1/21/09 7:31,Product1,1200,Mastercard,Beatrice,Wilmington                  ,DE,United States,3/25/08 13:23,2/23/09 16:29,39.74583,-75.54694
1/20/09 17:23,Product2,3600,Visa,Jessica,Toronto,Ontario,Canada,1/20/08 18:01,2/23/09 19:35,43.6666667,-79.4166667
1/29/09 12:10,Product1,1200,Amex,Alison,Issaquah                    ,WA,United States,11/1/07 21:25,2/23/09 21:58,47.61056,-122.19944
1/24/09 23:21,Product1,1200,Visa,elaine,Phuket,Phuket,Thailand,1/24/09 22:47,2/24/09 1:12,7.8833333,98.4
1/28/09 10:37,Product1,1200,Visa,Chevonne,Athina,Attiki,Greece,5/8/08 4:26,2/24/09 2:58,37.9833333,23.7333333
1/30/09 14:36,Product1,1200,Visa,danielle,Geneve,Geneve,Switzerland,1/30/09 13:50,2/24/09 3:15,46.2,6.1666667
1/21/09 2:07,Product1,1200,Mastercard,Caroline and Jonathan,Chichester,England,United Kingdom,2/14/06 14:43,2/24/09 3:29,50.8333333,-0.7833333
1/26/09 6:37,Product1,1200,Visa,manuela,Massagno,Ticino,Switzerland,6/4/08 11:55,2/24/09 5:30,46.0166667,8.95
1/4/09 14:27,Product1,1200,Visa,Carole,Cardiff,Wales,United Kingdom,12/14/05 10:47,2/24/09 7:30,51.5,-3.2
1/9/09 3:03,Product2,3600,Amex,Ghislaine,Ferney-Voltaire,Rhone-Alpes,France,3/28/08 5:53,2/24/09 8:10,46.25,6.1166667
1/8/09 19:26,Product2,3600,Visa,Christian,Mableton                    ,GA,United States,11/30/07 10:44,2/24/09 8:22,33.81861,-84.5825
1/10/09 16:02,Product1,1200,Visa,Hollie,San Diego                   ,CA,United States,10/12/07 13:03,2/24/09 8:32,32.71528,-117.15639
1/6/09 6:31,Product1,1200,Visa,mike,La Louviere,Hainaut,Belgium,1/3/09 5:24,2/24/09 8:32,50.4666667,4.1833333
1/23/09 13:13,Product1,1200,Mastercard,Malahat,Minneapolis                 ,MN,United States,4/3/07 12:56,2/24/09 8:46,44.98,-93.26361
1/18/09 17:55,Product1,1200,Amex,Michaela,Mafra,Santa Catarina,Brazil,3/9/08 9:39,2/24/09 10:09,-26.1180556,-49.8016667
1/5/09 15:15,Product1,1200,Amex,Amy,Ashford,England,United Kingdom,8/18/05 2:04,2/24/09 10:35,51.1333333,0.8833333
1/2/09 10:32,Product1,1200,Mastercard,Brandi,Edmonton,Alberta,Canada,12/24/08 15:23,2/24/09 12:08,53.55,-113.5
1/25/09 9:27,Product1,1200,Visa,erin,London,England,United Kingdom,9/4/06 14:35,2/24/09 13:37,51.52721,0.14559
1/5/09 6:12,Product1,1200,Diners,Tracy,Lucca,Tuscany,Italy,1/4/09 6:19,2/24/09 13:56,43.8333333,10.4833333
1/6/09 2:41,Product1,1200,Visa,Polyxene,Perth,Western Australia,Australia,11/20/05 23:46,2/24/09 16:04,-31.9333333,115.8333333
1/27/09 14:42,Product2,3600,Mastercard,Jean,Arlington                   ,VA,United States,1/8/09 11:01,2/24/09 16:38,38.89028,-77.08444
1/8/09 12:03,Product1,1200,Diners,Andrea,Calgary,Alberta,Canada,8/13/08 15:58,2/24/09 17:41,51.0833333,-114.0833333
1/29/09 12:16,Product1,1200,Mastercard,Jessica,Chiefland                   ,FL,United States,1/27/09 15:56,2/24/09 18:29,29.47472,-82.86
1/19/09 10:47,Product1,1200,Mastercard,David,Stavenger,Rogaland,Norway,1/13/09 13:53,2/25/09 0:40,58.9666667,5.75
1/8/09 2:49,Product2,3600,Mastercard,Caroline,Begnins,Vaud,Switzerland,1/7/09 4:14,2/25/09 1:37,46.4333333,6.25
1/19/09 17:40,Product1,1200,Visa,Riche Lou,Newton                      ,MA,United States,3/12/07 7:21,2/25/09 2:28,42.33694,-71.20972
